transaction_id,customer_id,date,store_region,item,category,unit_price
T003350,C00538,2025-08-19 18:25:00,North,Potato Chips,Snacks,3.1
T001189,C00414,2025-10-14 19:53:00,East,Onions,Produce,1.5
T001808,C00618,2025-11-23 14:29:00,North,Wine Bottle,Beverages,12.5
T001867,C00591,2025-08-19 11:50:00,North,Tortilla Chips,Snacks,3.3
T004625,C01216,2025-09-17 08:22:00,West,Tomato Pasta Sauce,Pasta_Sauce,3.1
T000783,C01245,2026-01-26 11:31:00,North,Sugar,Breakfast,2.2
T003652,C00572,2025-08-15 18:40:00,East,Charcoal Bag,BBQ,8.2
T005028,C00002,2026-02-23 07:59:00,East,Ice Cream,Frozen,4.7
T001051,C01542,2025-12-01 16:01:00,West,Sugar,Breakfast,2.2
T004053,C01650,2025-12-09 08:35:00,North,White Bread,Bakery,2.5
T000872,C00156,2025-12-31 11:57:00,East,Guacamole Dip,Snacks,4.2
T000434,C00728,2025-09-04 13:20:00,East,Milk 1L,Dairy,1.6
T000882,C00118,2025-07-23 11:44:00,North,Croissants,Bakery,3.8
T001054,C00847,2025-09-14 15:08:00,North,Frozen Fries,Frozen,3.4
T002182,C01648,2025-12-23 11:00:00,East,Paper Towels,Household,5.5
T004818,C00869,2026-04-01 17:19:00,North,Butter,Dairy,4.1
T004362,C01728,2025-07-02 12:14:00,East,Frozen Fries,Frozen,3.4
T001794,C01582,2026-03-14 07:24:00,North,Energy Drink,Beverages,2.4
T002147,C00080,2025-12-07 18:08:00,North,Laundry Detergent,Household,8.9
T001226,C00105,2025-12-22 16:52:00,East,Onions,Produce,1.5
T004674,C00766,2025-06-15 19:18:00,East,Avocado,Produce,2.0
T002690,C01460,2026-04-26 18:51:00,South,Guacamole Dip,Snacks,4.2
T004161,C01227,2025-08-31 10:55:00,West,Orange Juice,Breakfast,3.9
T000713,C00261,2025-11-06 18:41:00,West,Tomatoes,Produce,2.3
T001905,C01118,2026-03-22 14:16:00,East,Tortilla Chips,Snacks,3.3
T000396,C01342,2026-03-19 20:23:00,South,Onions,Produce,1.5
T001431,C01786,2026-02-09 10:47:00,North,Bagels,Bakery,3.2
T001907,C00553,2026-02-04 20:27:00,East,Frozen Vegetables,Frozen,3.1
T001476,C00124,2025-07-09 07:38:00,West,Whole Wheat Bread,Bakery,2.9
T002944,C00786,2026-01-14 09:22:00,East,Paper Towels,Household,5.5
T002369,C00003,2026-02-18 10:15:00,North,Peanut Butter,Spreads,4.5
T000643,C00231,2025-11-18 17:07:00,North,Greek Yogurt,Dairy,3.3
T000846,C00159,2025-08-29 08:47:00,West,Laundry Detergent,Household,8.9
T001091,C00571,2026-04-23 20:37:00,East,Guacamole Dip,Snacks,4.2
T002229,C01192,2026-02-12 07:04:00,South,Parmesan Cheese,Pasta_Sauce,6.5
T003505,C00903,2025-10-28 08:07:00,East,Bananas,Produce,1.2
T000459,C00947,2025-08-15 16:31:00,South,BBQ Sauce,BBQ,3.9
T000382,C00606,2025-07-08 19:08:00,East,Frozen Pizza,Frozen,5.9
T002165,C00443,2025-07-21 15:13:00,East,Bacon,Meat,5.4
T001807,C01612,2025-10-10 13:04:00,East,Avocado,Produce,2.0
T003518,C01546,2026-02-15 08:25:00,East,Greek Yogurt,Dairy,3.3
T002182,C01648,2025-12-23 11:00:00,East,Eggs (12ct),Dairy,3.5
T001356,C00723,2025-07-28 10:57:00,West,Sugar,Breakfast,2.2
T004926,C01235,2025-08-23 11:00:00,East,Beer 6-Pack,Beverages,9.9
T003162,C00616,2025-07-21 10:55:00,South,Burger Buns,BBQ,2.8
T001850,C00115,2025-07-09 14:06:00,East,Guacamole Dip,Snacks,4.2
T004043,C00733,2025-09-02 18:51:00,North,BBQ Sauce,BBQ,3.9
T000422,C00981,2025-12-17 17:22:00,North,Trash Bags,Household,6.1
T002164,C01394,2026-01-06 07:30:00,South,Milk 1L,Dairy,1.6
T003943,C00485,2026-05-21 09:03:00,North,Eggs (12ct),Dairy,3.5
T002356,C00960,2025-09-27 10:17:00,North,Cola 2L,Beverages,2.6
T004927,C01446,2025-09-03 10:14:00,East,Milk 1L,Dairy,1.6
T004112,C00731,2025-10-22 20:50:00,South,Tomato Pasta Sauce,Pasta_Sauce,3.1
T000714,C01091,2026-04-24 16:16:00,South,Avocado,Produce,2.0
T001020,C01599,2025-06-15 17:12:00,North,Pretzels,Snacks,2.9
T005100,C01680,2025-07-29 08:29:00,East,Cola 2L,Beverages,2.6
T003962,C00802,2026-05-24 17:31:00,West,Balloons Pack,Party,3.5
T002217,C01720,2026-04-23 09:15:00,West,Butter,Dairy,4.1
T000336,C01291,2025-06-24 09:59:00,East,Guacamole Dip,Snacks,4.2
T004897,C01182,2025-07-21 16:40:00,West,Beer 6-Pack,Beverages,9.9
T002311,C01021,2025-07-02 14:29:00,West,Croissants,Bakery,3.8
T004757,C01676,2025-12-09 12:08:00,East,Sparkling Water,Beverages,1.8
T000932,C01330,2026-02-27 19:33:00,East,Apples,Produce,2.1
T001422,C00119,2025-11-24 09:43:00,South,Cola 2L,Beverages,2.6
T000353,C01308,2026-05-27 08:56:00,West,Nutella,Spreads,5.9
T000627,C00977,2026-04-02 17:03:00,East,Candles,Party,4.0
T001543,C01548,2025-09-25 14:52:00,East,Diapers Pack,Baby,14.9
T002069,C01616,2026-02-17 15:54:00,West,Greek Yogurt,Dairy,3.3
T004450,C01063,2026-01-30 17:32:00,West,Baby Wipes,Baby,4.6
T002655,C01631,2025-09-19 08:54:00,North,Bagels,Bakery,3.2
T003129,C00165,2026-01-28 19:26:00,West,Croissants,Bakery,3.8
T000859,C01412,2025-07-08 16:08:00,South,Ice Cream,Frozen,4.7
T001100,C00090,2025-06-27 14:13:00,North,Cereal,Breakfast,4.2
T000286,C01672,2026-01-12 10:41:00,West,Trash Bags,Household,6.1
T000696,C00120,2025-09-25 09:08:00,East,Ground Beef,Meat,6.9
T003280,C00158,2026-05-05 16:55:00,South,Apples,Produce,2.1
T001112,C00647,2025-06-27 09:30:00,South,Milk 1L,Dairy,1.6
T001200,C01336,2025-08-20 20:47:00,North,Bagels,Bakery,3.2
T004827,C00880,2026-01-16 07:05:00,East,Salsa Dip,Snacks,3.8
T001278,C00401,2026-01-30 07:37:00,South,Trash Bags,Household,6.1
T001664,C01537,2025-09-05 10:02:00,East,Sausages,Meat,4.8
T005066,C01785,2026-05-16 09:51:00,North,Diapers Pack,Baby,14.9
T001297,C00854,2026-03-15 10:35:00,North,Honey,Spreads,6.2
T002700,C01722,2026-05-12 14:44:00,West,Coffee,Breakfast,8.5
T000449,C00053,2026-05-30 09:05:00,South,Paper Towels,Household,5.5
T003373,C00747,2026-04-17 11:33:00,South,Wine Bottle,Beverages,12.5
T000872,C00156,2025-12-31 11:57:00,East,Bagels,Bakery,3.2
T004645,C00604,2025-06-13 12:37:00,East,Wine Bottle,Beverages,12.5
T000611,C01008,2026-01-28 10:52:00,South,Coffee,Breakfast,8.5
T003020,C01745,2026-02-27 15:03:00,East,Frozen Pizza,Frozen,5.9
T002917,C01763,2025-08-21 13:11:00,North,Oatmeal,Breakfast,3.7
T003938,C01153,2026-02-04 19:41:00,North,Cereal,Breakfast,4.2
T001076,C00020,2026-03-02 14:00:00,West,Baby Wipes,Baby,4.6
T002026,C01262,2025-07-12 18:24:00,North,Laundry Detergent,Household,8.9
T003503,C01116,2025-11-13 18:14:00,South,Chicken Breast,Meat,7.5
T004421,C00151,2025-10-05 14:02:00,East,Energy Drink,Beverages,2.4
T002614,C01146,2025-08-27 19:05:00,South,Greek Yogurt,Dairy,3.3
T003092,C01447,2026-01-05 12:06:00,West,Apples,Produce,2.1
T003648,C01763,2025-10-24 09:51:00,South,Sparkling Water,Beverages,1.8
T003201,C01772,2026-02-17 12:10:00,North,Onions,Produce,1.5
T004186,C01583,2025-06-03 19:01:00,North,Trash Bags,Household,6.1
T004526,C00521,2025-08-29 13:49:00,West,Bacon,Meat,5.4
T003726,C01261,2026-02-27 10:45:00,West,Bagels,Bakery,3.2
T000091,C01785,2026-03-17 14:07:00,North,Baby Food Jars,Baby,2.1
T000582,C01409,2026-05-25 09:22:00,North,Frozen Fries,Frozen,3.4
T005080,C01561,2025-10-23 07:09:00,West,   ,Snacks,2.9
T004689,C01678,2025-07-03 11:08:00,North,Guacamole Dip,Snacks,4.2
T001347,C01781,2026-03-13 07:25:00,East,Cereal,Breakfast,4.2
T003779,C01547,2026-04-03 17:12:00,South,Cheddar Cheese,Dairy,5.2
T002214,C00860,2025-12-22 20:08:00,West,Bagels,Bakery,3.2
T001853,C00946,2025-09-02 18:22:00,South,Tomatoes,Produce,2.3
T004397,C01369,2025-07-03 11:47:00,East,Croissants,Bakery,3.8
T001375,C01200,2025-08-23 08:34:00,North,Dish Soap,Household,3.2
T001615,C01074,2025-10-27 08:36:00,South,Trash Bags,Household,6.1
T002466,C01655,2026-01-09 16:22:00,North,Sparkling Water,Beverages,1.8
T002049,C01118,2025-06-05 12:29:00,East,Cola 2L,Beverages,2.6
T004229,C01740,2026-05-18 17:49:00,West,Pretzels,Snacks,2.9
T004319,C00887,2026-01-20 14:55:00,East,Energy Drink,Beverages,2.4
T002826,C01737,2025-07-31 18:43:00,North,Greek Yogurt,Dairy,3.3
T000116,C00036,2026-02-22 16:18:00,South,Butter,Dairy,4.1
T003626,C00724,2026-04-25 08:34:00,East,Avocado,Produce,2.0
T003735,C00223,2025-10-20 17:28:00,South,Peanut Butter,Spreads,4.5
T005153,C00382,2025-07-20 18:21:00,West,Sugar,Breakfast,2.2
T005047,C01410,2026-05-25 19:16:00,East,Tortilla Chips,Snacks,3.3
T000214,C00189,2025-10-09 17:13:00,North,Sugar,Breakfast,2.2
T002716,C01700,2026-01-12 18:23:00,East,Greek Yogurt,Dairy,3.3
T004835,C00723,2026-05-23 11:02:00,South,Ice Cream,Frozen,4.7
T003846,C01584,2025-09-29 07:12:00,East,Bacon,Meat,5.4
T002215,C00553,2025-10-08 17:27:00,South,Frozen Vegetables,Frozen,3.1
T002728,C01646,2025-12-24 08:41:00,East,White Bread,Bakery,2.5
T004479,C01699,2026-05-13 16:27:00,East,Sparkling Water,Beverages,1.8
T004896,C01305,2025-12-31 12:39:00,North,Ice Bag,Party,2.2
T004464,C00628,2026-01-25 13:12:00,East,Paper Plates,Party,2.9
T003973,C01344,2025-09-30 14:35:00,West,Orange Juice,Breakfast,3.9
T004302,C00643,2025-06-04 08:47:00,North,Tomatoes,Produce,2.3
T004441,C00755,2025-06-27 12:03:00,South,Croissants,Bakery,3.8
T003765,C00684,2026-04-28 19:18:00,North,Charcoal Bag,BBQ,8.2
T002601,C00984,2025-09-20 08:10:00,North,Oatmeal,Breakfast,3.7
T000146,C01110,2026-05-03 19:34:00,North,Onions,Produce,1.5
T002695,C00823,2025-06-13 19:17:00,West,Mustard,BBQ,2.1
T004242,C01053,2026-03-04 16:30:00,West,Sausages,Meat,4.8
T005044,C00130,2025-09-22 18:02:00,North,Baby Food Jars,Baby,2.1
T001216,C00563,2026-04-26 09:52:00,North,Pretzels,Snacks,2.9
T002509,C01133,2025-11-07 08:37:00,South,Lettuce,Produce,1.8
T002445,C00846,2025-06-27 08:38:00,North,   ,Bakery,3.8
T002252,C00414,2025-09-17 17:05:00,East,Dish Soap,Household,3.2
T004864,C01440,2025-10-22 17:31:00,South,Apples,Produce,2.1
T003426,C01438,2025-07-16 08:29:00,North,Chicken Breast,Meat,7.5
T003745,C00822,2025-06-27 16:16:00,North,Cola 2L,Beverages,2.6
T003861,C00963,2026-03-06 19:17:00,East,Cheddar Cheese,Dairy,5.2
T002943,C00781,2025-07-07 15:01:00,North,Orange Juice,Breakfast,3.9
T004189,C01283,2025-08-29 18:10:00,South,Cereal,Breakfast,4.2
T003626,C00724,2026-04-25 08:34:00,East,Dish Soap,Household,3.2
T001267,C00249,2025-06-28 08:24:00,East,Orange Juice,Breakfast,3.9
T004760,C01615,2026-04-06 16:17:00,East,Onions,Produce,1.5
T000819,C00957,2026-04-25 11:28:00,North,Sausages,Meat,4.8
T002773,C00668,2025-07-09 19:39:00,North,Eggs (12ct),Dairy,3.5
T002934,C01585,2026-05-30 12:05:00,West,Energy Drink,Beverages,2.4
T000822,C00647,2026-01-08 08:12:00,North,Lettuce,Produce,1.8
T001712,C01748,2025-07-15 12:52:00,East,Croissants,Bakery,3.8
T004996,C00464,2025-06-03 08:44:00,South,Sausages,Meat,4.8
T003449,C01734,2025-07-28 18:34:00,East,Ice Cream,Frozen,4.7
T001757,C01515,2026-05-22 18:04:00,West,Frozen Fries,Frozen,3.4
T002652,C00890,2026-04-24 10:38:00,South,Bagels,Bakery,3.2
T004768,C00669,2026-03-18 16:34:00,East,Whole Wheat Bread,Bakery,2.9
T001360,C01763,2026-04-17 18:12:00,North,Whole Wheat Bread,Bakery,2.9
T000674,C00357,2026-01-11 16:41:00,East,Dish Soap,Household,3.2
T000767,C00570,2025-11-04 07:07:00,South,Frozen Fries,Frozen,3.4
T003786,C01152,2025-12-19 17:47:00,South,Ice Bag,Party,2.2
T001299,C00789,2025-12-30 14:30:00,West,Ice Bag,Party,2.2
T000085,C00864,2026-01-04 10:54:00,East,Potato Chips,Snacks,3.1
T004814,C00172,2025-08-28 18:28:00,West,Potato Chips,Snacks,3.1
T000566,C00648,2025-08-03 16:13:00,South,Ketchup,BBQ,2.6
T002229,C01192,2026-02-12 07:04:00,South,Greek Yogurt,Dairy,3.3
T003134,C01365,2025-11-23 11:17:00,South,Salsa Dip,Snacks,3.8
T000741,C01391,2025-06-08 19:16:00,East,Ground Beef,Meat,6.9
T004616,C00245,2026-02-24 17:58:00,West,Frozen Fries,Frozen,3.4
T003409,C01540,2025-11-10 16:25:00,South,Baby Formula,Baby,18.0
T002038,C00477,2025-12-28 13:01:00,North,Cola 2L,Beverages,2.6
T000279,C00102,2025-06-20 15:56:00,West,Lettuce,Produce,1.8
T004694,C00913,2025-10-30 15:09:00,South,Butter,Dairy,4.1
T004622,C01531,2025-09-05 14:41:00,South,Sparkling Water,Beverages,1.8
T001243,C00926,2025-07-25 18:15:00,East,Cereal,Breakfast,4.2
T002866,C00832,2025-12-13 08:11:00,East,Oatmeal,Breakfast,3.7
T000184,C00447,2025-08-16 12:55:00,West,Charcoal Bag,BBQ,8.2
T000780,C00835,2026-02-17 16:11:00,East,Cola 2L,Beverages,2.6
T000390,C01098,2025-12-15 18:45:00,East,Avocado,Produce,2.0
T003046,C01000,2026-04-15 19:30:00,South,Ice Cream,Frozen,4.7
T001946,C01180,2025-08-03 12:18:00,West,Eggs (12ct),Dairy,3.5
T002055,C01516,2026-02-14 13:06:00,South,White Bread,Bakery,2.5
T001535,C01024,2025-06-15 18:24:00,West,Ice Cream,Frozen,4.7
T003705,C00674,2025-09-25 20:14:00,South,Eggs (12ct),Dairy,3.5
T001730,C01273,2026-04-12 16:40:00,West,Oatmeal,Breakfast,3.7
T002588,C00313,2025-10-23 09:56:00,East,Frozen Vegetables,Frozen,3.1
T000223,C00342,2025-11-10 18:57:00,East,Cola 2L,Beverages,2.6
T001195,C01733,2026-05-11 09:54:00,East,Baby Food Jars,Baby,2.1
T002582,C00966,2025-08-18 17:17:00,North,Ground Beef,Meat,6.9
T002935,C00464,2026-03-15 13:52:00,South,Bananas,Produce,1.2
T000697,C00005,2025-09-23 09:06:00,East,Cereal,Breakfast,4.2
T001086,C01005,2026-03-30 14:48:00,South,Orange Juice,Breakfast,3.9
T003187,C00101,2026-02-06 12:32:00,East,Peanut Butter,Spreads,4.5
T003916,C00986,2025-11-10 20:58:00,East,Bagels,Bakery,3.2
T000995,C00893,2025-10-28 16:06:00,East,Dish Soap,Household,3.2
T004517,C01614,2025-07-11 14:55:00,West,Sausages,Meat,4.8
T004270,C00174,2025-10-20 15:59:00,North,Potato Chips,Snacks,3.1
T004404,C01264,2025-12-23 11:24:00,North,Bacon,Meat,5.4
T001652,C00354,2025-12-07 08:48:00,North,Tomatoes,Produce,2.3
T000837,C00201,2026-01-31 18:12:00,East,Wine Bottle,Beverages,12.5
T001324,C00509,2025-07-20 17:22:00,North,Ground Beef,Meat,6.9
T000644,C01282,2025-11-08 09:01:00,South,Orange Juice,Breakfast,3.9
T005128,C01508,2025-10-28 15:02:00,West,Chicken Breast,Meat,7.5
T003891,C00607,2026-05-09 11:36:00,West,Guacamole Dip,Snacks,4.2
T004798,C01703,2025-10-03 12:10:00,East,Eggs (12ct),Dairy,3.5
T001965,C00468,2025-09-01 20:26:00,South,Tortilla Chips,Snacks,3.3
T002120,C00337,2025-06-29 08:50:00,North,Paper Plates,Party,2.9
T004190,C01125,2026-01-28 09:52:00,South,Garlic Bread,Pasta_Sauce,3.0
T000341,C00205,2025-08-26 10:13:00,East,Cheddar Cheese,Dairy,5.2
T002986,C00407,2025-11-22 10:31:00,West,Strawberry Jam,Spreads,3.6
T001559,C01455,2026-04-26 08:29:00,East,Pretzels,Snacks,2.9
T001712,C01748,2025-07-15 12:52:00,East,Oatmeal,Breakfast,3.7
T004489,C01537,2026-02-19 17:09:00,West,Ice Cream,Frozen,4.7
T000794,C00311,2025-09-26 11:35:00,West,Spaghetti,Pasta_Sauce,1.9
T000966,C00460,2026-05-22 10:23:00,North,Whole Wheat Bread,Bakery,2.9
T001132,C00789,2025-11-02 15:15:00,East,Sparkling Water,Beverages,1.8
T000558,C00497,2025-06-16 12:23:00,South,Frozen Vegetables,Frozen,3.1
T000564,C01667,2025-07-01 08:01:00,East,Salsa Dip,Snacks,3.8
T000984,C00167,2025-10-01 14:55:00,South,Apples,Produce,2.1
T004740,C01019,2026-03-02 20:30:00,West,Energy Drink,Beverages,2.4
T004626,C01049,2026-03-25 11:46:00,South,White Bread,Bakery,2.5
T002038,C00477,2025-12-28 13:01:00,North,Tomatoes,Produce,2.3
T004101,C01399,2025-11-22 07:30:00,North,Parmesan Cheese,Pasta_Sauce,6.5
T000820,C01608,2026-01-12 18:15:00,West,Croissants,Bakery,3.8
T001588,C00109,2025-07-23 09:36:00,East,Eggs (12ct),Dairy,3.5
T000676,C01350,2025-12-07 07:29:00,South,Cereal,Breakfast,4.2
T002949,C00827,2026-01-27 09:47:00,East,Avocado,Produce,2.0
T000307,C00998,2026-03-02 15:21:00,East,Tortilla Chips,Snacks,3.3
T003813,C01524,2026-04-07 18:00:00,North,Candles,Party,4.0
T003665,C01774,2026-02-05 08:16:00,West,Chicken Breast,Meat,7.5
T002437,C01349,2026-02-09 12:16:00,West,Sugar,Breakfast,2.2
T001250,C01523,2026-02-24 20:10:00,East,Coffee,Breakfast,8.5
T004633,C00296,2025-10-30 17:02:00,South,Sugar,Breakfast,2.2
T002169,C01228,2026-02-08 16:03:00,East,Bacon,Meat,5.4
T000390,C01098,2025-12-15 18:45:00,East,Sugar,Breakfast,2.2
T004171,C01055,2025-08-28 18:55:00,East,BBQ Sauce,BBQ,3.9
T003867,C01586,2026-02-22 10:55:00,West,Ground Beef,Meat,6.9
T003929,C00510,2026-05-26 13:41:00,North,Chicken Breast,Meat,7.5
T003819,C01555,2025-06-13 11:48:00,North,Frozen Fries,Frozen,3.4
T002500,C00300,2025-12-01 20:15:00,North,Paper Towels,Household,5.5
T003314,C00038,2025-08-26 10:53:00,West,White Bread,Bakery,2.5
T004578,C01575,2026-04-02 08:36:00,East,Greek Yogurt,Dairy,3.3
T005028,C00002,2026-02-23 07:59:00,East,Baby Food Jars,Baby,2.1
T000090,C01329,2026-04-04 16:18:00,South,Eggs (12ct),Dairy,3.5
T001355,C01200,2026-03-27 09:20:00,East,Coffee,Breakfast,8.5
T001915,C00803,2025-08-31 10:52:00,South,Beer 6-Pack,Beverages,9.9
T004320,C00164,2026-05-05 14:02:00,East,Frozen Pizza,Frozen,5.9
T001222,C00165,2025-09-23 09:56:00,West,Ground Beef,Meat,6.9
T001564,C01165,2025-07-05 18:51:00,East,Wine Bottle,Beverages,12.5
T000091,C01785,2026-03-17 14:07:00,North,Tortilla Chips,Snacks,3.3
T002010,C00301,2025-06-02 13:13:00,East,Orange Juice,Breakfast,3.9
T000756,C01740,2026-05-24 15:42:00,North,Croissants,Bakery,3.8
T000008,C01536,2025-09-09 12:59:00,North,Whole Wheat Bread,Bakery,2.9
T003913,C00087,2026-02-16 19:06:00,North,Beer 6-Pack,Beverages,9.9
T003746,C01773,2026-03-23 18:54:00,West,Whole Wheat Bread,Bakery,2.9
T004835,C00723,2026-05-23 11:02:00,South,Chicken Breast,Meat,7.5
T004141,C00206,2026-04-09 08:41:00,North,Frozen Pizza,Frozen,5.9
T001866,C01773,2026-04-21 11:43:00,North,Sparkling Water,Beverages,1.8
T000735,C00651,2026-04-28 13:26:00,North,Salsa Dip,Snacks,3.8
T004723,C00285,2025-06-08 15:42:00,West,Pretzels,Snacks,2.9
T003830,C00013,2026-05-13 13:25:00,North,Croissants,Bakery,3.8
T002539,C01321,2025-12-17 12:26:00,East,Salsa Dip,Snacks,3.8
T002270,C01592,2025-08-11 20:29:00,South,Oatmeal,Breakfast,3.7
T003184,C00667,2026-05-03 14:23:00,East,Croissants,Bakery,3.8
T000793,C00308,2025-06-27 18:47:00,North,Salsa Dip,Snacks,3.8
T000395,C01077,2025-09-20 19:26:00,South,Orange Juice,Breakfast,3.9
T002085,C00606,2026-04-26 09:52:00,East,Frozen Pizza,Frozen,5.9
T002290,C00063,2025-09-02 08:37:00,North,Laundry Detergent,Household,8.9
T004841,C01018,2026-05-15 12:27:00,East,Cheddar Cheese,Dairy,5.2
T005053,C01005,2025-09-04 19:08:00,West,Cheddar Cheese,Dairy,5.2
T004610,C00520,2025-07-12 09:01:00,South,Salsa Dip,Snacks,3.8
T000114,C00310,2026-05-28 13:31:00,East,Chicken Breast,Meat,7.5
T004277,C01617,2025-07-20 07:35:00,West,Wine Bottle,Beverages,12.5
T003127,C01495,2026-01-22 18:27:00,East,Avocado,Produce,2.0
T004927,C01446,2025-09-03 10:14:00,East,Sausages,Meat,4.8
T000464,C01648,2025-07-09 08:36:00,East,Cheddar Cheese,Dairy,5.2
T003950,C01747,2026-04-21 08:25:00,South,Chicken Breast,Meat,7.5
T004033,C00932,2026-01-02 09:28:00,West,Salsa Dip,Snacks,3.8
T003807,C00375,2025-06-13 12:41:00,West,Chicken Breast,Meat,7.5
T003794,C01341,2025-06-22 17:27:00,South,Salsa Dip,Snacks,3.8
T000887,C00567,2025-12-19 08:02:00,East,Croissants,Bakery,3.8
T003292,C01182,2026-03-07 08:31:00,East,Dish Soap,Household,3.2
T004397,C01369,2025-07-03 11:47:00,East,Ice Cream,Frozen,4.7
T004792,C01787,2025-08-18 11:21:00,North,Dish Soap,Household,3.2
T004730,C00107,2025-12-10 15:26:00,North,Onions,Produce,1.5
T001267,C00249,2025-06-28 08:24:00,East,Salsa Dip,Snacks,3.8
T004846,C01292,2026-05-16 11:16:00,East,Honey,Spreads,6.2
T005107,C01771,2026-03-21 19:15:00,East,Dish Soap,Household,3.2
T003623,C01734,2025-12-01 19:04:00,East,Dish Soap,Household,3.2
T000414,C00471,2025-10-14 11:28:00,North,Cereal,Breakfast,4.2
T003565,C01563,2025-11-10 17:04:00,North,Onions,Produce,1.5
T001972,C00626,2026-04-25 16:26:00,East,Guacamole Dip,Snacks,4.2
T004652,C00782,2025-10-02 12:12:00,East,Honey,Spreads,6.2
T001569,C00979,2025-06-30 14:34:00,East,Burger Buns,BBQ,2.8
T002617,C00789,2025-07-03 08:43:00,North,Paper Towels,Household,5.5
T001899,C00079,2026-02-23 18:35:00,South,White Bread,Bakery,2.5
T001672,C01075,2026-03-10 09:49:00,North,Salsa Dip,Snacks,3.8
T003316,C00903,2026-02-01 14:45:00,West,Chicken Breast,Meat,7.5
T002898,C01053,2025-08-16 13:05:00,North,Ground Beef,Meat,6.9
T004690,C00655,2025-12-07 17:54:00,South,Pretzels,Snacks,2.9
T001071,C01093,2025-06-14 17:15:00,East,Baby Wipes,Baby,4.6
T004479,C01699,2026-05-13 16:27:00,East,Wine Bottle,Beverages,12.5
T002560,C00095,2025-11-06 15:48:00,South,Paper Towels,Household,5.5
T001020,C01599,2025-06-15 17:12:00,North,Baby Wipes,Baby,4.6
T000902,C01046,2026-03-29 12:56:00,East,Sugar,Breakfast,2.2
T003175,C00659,2026-04-07 09:05:00,East,Laundry Detergent,Household,8.9
T000338,C01485,2025-08-30 09:53:00,North,Potato Chips,Snacks,3.1
T004825,C01019,2026-03-02 19:11:00,West,Peanut Butter,Spreads,4.5
T004094,C01142,2025-12-25 15:29:00,West,Bacon,Meat,5.4
T003570,C00599,2025-08-19 07:52:00,West,Tomato Pasta Sauce,Pasta_Sauce,3.1
T004290,C01255,2025-06-29 09:39:00,West,Frozen Pizza,Frozen,5.9
T004823,C00720,2025-08-02 10:54:00,South,Trash Bags,Household,6.1
T000534,C01134,2025-12-07 13:41:00,North,Croissants,Bakery,3.8
T004423,C01421,2025-06-01 18:17:00,North,Trash Bags,Household,6.1
T002625,C01659,2025-07-01 18:24:00,East,Milk 1L,Dairy,1.6
T001597,C01301,2026-04-13 10:14:00,East,Beer 6-Pack,Beverages,9.9
T004159,C00945,2025-06-13 09:53:00,North,Bananas,Produce,1.2
T001802,C01577,2026-05-27 09:28:00,West,Oatmeal,Breakfast,3.7
T002647,C00381,2025-12-12 14:06:00,West,Trash Bags,Household,6.1
T003262,C00453,2025-10-20 11:53:00,West,Bagels,Bakery,3.2
T002349,C01353,2025-07-01 11:13:00,South,Salsa Dip,Snacks,3.8
T003836,C01191,2025-11-18 20:43:00,North,Beer 6-Pack,Beverages,9.9
T005185,C01061,2025-12-28 07:42:00,East,Guacamole Dip,Snacks,4.2
T004006,C00987,2026-05-21 18:01:00,East,BBQ Sauce,BBQ,3.9
T001890,C00953,2026-03-05 15:01:00,West,Butter,Dairy,4.1
T001016,C00987,2025-10-31 12:48:00,East,Tomatoes,Produce,2.3
T004688,C01398,2026-02-03 07:10:00,North,Wine Bottle,Beverages,12.5
T002899,C01482,2025-08-08 10:09:00,East,Bacon,Meat,5.4
T003875,C00109,2026-05-06 18:52:00,East,Tortilla Chips,Snacks,3.3
T000582,C01409,2026-05-25 09:22:00,North,Bagels,Bakery,3.2
T001639,C00847,2025-08-11 10:11:00,East,Frozen Fries,Frozen,3.4
T004355,C00373,2025-11-29 15:10:00,South,Trash Bags,Household,6.1
T000283,C00800,2025-12-10 19:22:00,West,Guacamole Dip,Snacks,4.2
T001516,C01590,2026-03-16 18:48:00,North,Sausages,Meat,4.8
T004027,C01177,2025-06-13 17:32:00,South,Orange Juice,Breakfast,3.9
T003915,C01114,2025-12-28 19:58:00,North,Cheddar Cheese,Dairy,5.2
T005084,C01383,2025-10-02 12:21:00,East,Whole Wheat Bread,Bakery,2.9
T001605,C00340,2025-06-22 07:40:00,South,Apples,Produce,2.1
T003370,C01494,2025-09-28 13:56:00,East,White Bread,Bakery,2.5
T001855,C00021,2025-12-25 14:14:00,South,Ketchup,BBQ,2.6
T004371,C01002,2025-11-01 19:18:00,East,Guacamole Dip,Snacks,4.2
T001032,C00657,2026-03-15 08:54:00,West,Frozen Fries,Frozen,3.4
T001208,C01355,2025-06-08 10:40:00,East,Trash Bags,Household,6.1
T003538,C01459,2026-04-04 14:06:00,West,Candles,Party,4.0
T003458,C00385,2026-04-27 17:50:00,North,Beer 6-Pack,Beverages,9.9
